numero_sequencial;descricao_cargo;nome_urna;descricao_cor_raca;descricao_estado_civil;descricao_genero;descricao_grau_instrucao;sigla_uf_nascimento;nome_partido;sigla_partido;patrimonio;total_votos_brasil
190000616222;DEPUTADO FEDERAL;TED;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;AVANTE;AVANTE;418000;1857
190000603737;DEPUTADO ESTADUAL;JORDAO BUCHECHA;PRETA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO DA REPUBLICA;PR;0;540
190000626405;DEPUTADO ESTADUAL;EDINHO BREEZY DE ITAGUAI;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;452
190000619329;DEPUTADO ESTADUAL;RAQUEL SOUZA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;404
190000607838;DEPUTADO FEDERAL;ROBERTO MOTTA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;2790000;17089
190000624709;DEPUTADO ESTADUAL;ALEXANDRE MUCILON;PRETA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;26000;268
190000611424;DEPUTADO ESTADUAL;ALESSANDRA INTERPRETE;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;422
190000604192;DEPUTADO FEDERAL;VELHO DO RIO;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RN;PARTIDO DA REPUBLICA;PR;0;297
190000621072;DEPUTADO ESTADUAL;SAMUEL DE XEREM;BRANCA;CASADO(A);MASCULINO;LE E ESCREVE;RJ;PODEMOS;PODE;0;79
190000614768;DEPUTADO ESTADUAL;MONIQUE TERRA;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;0;0
190000601139;DEPUTADO FEDERAL;HELEN BARRETO;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;266
190000616202;DEPUTADO FEDERAL;ANA MASCARENHAS;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;AVANTE;AVANTE;100000;239
190000616136;DEPUTADO ESTADUAL;JERONIMO RODRIGUES;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;307497,44;354
190000616226;DEPUTADO FEDERAL;DR. ROMUALDO DEFENSOR;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;AVANTE;AVANTE;622004,73;3130
190000618162;DEPUTADO ESTADUAL;VERINHA;BRANCA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;111
190000624789;DEPUTADO ESTADUAL;NEIDE FELISBERTO;PRETA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;175
190000607823;DEPUTADO FEDERAL;PASTOR ADRIANO SILVA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;80000;475
190000624713;DEPUTADO ESTADUAL;ISABELLA CAPATO;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;193
190000601160;DEPUTADO ESTADUAL;MARIA MANTUAN;PARDA;VIUVO(A);FEMININO;SUPERIOR INCOMPLETO;CE;PARTIDO SOCIAL DEMOCRATICO;PSD;0;105
190000619335;DEPUTADO ESTADUAL;MARCIA ALVARENGA;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;94
190000626466;DEPUTADO FEDERAL;MARCINHO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;95293,07;8235
190000603715;DEPUTADO ESTADUAL;ALCIMAR SOUZA;PARDA;DIVORCIADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO DA REPUBLICA;PR;0;54
190000624793;DEPUTADO ESTADUAL;RAYSSA VILLELA / RAYSSA;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;0
190000607963;DEPUTADO ESTADUAL;MARCOS RAMOS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;2086656,93;2617
190000613593;DEPUTADO FEDERAL;PSICOLOGO MARINALDO;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DOS TRABALHADORES;PT;770000;1629
190000613042;DEPUTADO ESTADUAL;FATIMA ARANTES;PRETA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;AVANTE;AVANTE;70000;668
190000625151;DEPUTADO FEDERAL;ARILDO MENDES;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO VERDE;PV;0;4170
190000606156;DEPUTADO ESTADUAL;LUCIANO MEDEIROS;PARDA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;678,7;6183
190000621089;DEPUTADO ESTADUAL;AGUINALDO BARROS;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PODEMOS;PODE;0;175
190000624705;DEPUTADO ESTADUAL;FABINHO DE AUSTIN;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;621
190000624665;DEPUTADO FEDERAL;MISSIONARIA NAZARE MENDONCA;PARDA;DIVORCIADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;55000;294
190000614749;DEPUTADO ESTADUAL;FERNANDO SAUERBRONN;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;16000;2370
190000626286;DEPUTADO FEDERAL;FELIPE BRASILEIRO;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;4993
190000627975;DEPUTADO ESTADUAL;RAMINHO DA SILVA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;35000;207
190000601357;DEPUTADO ESTADUAL;JORDAN DRUMOND;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PROGRESSISTAS;PP;5000;337
190000614939;DEPUTADO FEDERAL;SOL DA ZONA OESTE;PRETA;CASADO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;433
190000610704;DEPUTADO ESTADUAL;GELSON DO BOA VISTA;PRETA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;397
190000610703;DEPUTADO ESTADUAL;JAQUELINE TAVARES;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;135
190000607924;DEPUTADO FEDERAL;ALMEIDA;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RN;PARTIDO SOCIAL DEMOCRATICO;PSD;0;5047
190000608969;DEPUTADO ESTADUAL;SUELLEN CAJUEIRO;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;DEMOCRATAS;DEM;0;334
190000615556;DEPUTADO FEDERAL;BENE DO LARANJAO;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIALISTA BRASILEIRO;PSB;210000;629
190000602080;DEPUTADO FEDERAL;PASSARINHO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;1000;561
190000602143;DEPUTADO ESTADUAL;CHICO BANCARIO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;347256,58;1333
190000614663;DEPUTADO FEDERAL;PEDRO WERNECK;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;89434,85;5725
190000603330;DEPUTADO ESTADUAL;FATIMA DA URUGUAIANA;BRANCA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;345500;800
190000611503;DEPUTADO ESTADUAL;WELLINGTON GOULART;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;408
190000613044;DEPUTADO ESTADUAL;PLACIDO GUIMARAES;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;AVANTE;AVANTE;0;1145
190000612986;DEPUTADO ESTADUAL;KLEBER FERREIRA;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;AVANTE;AVANTE;0;606
190000619303;DEPUTADO ESTADUAL;PASTORA LUZIA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;265
190000612971;DEPUTADO ESTADUAL;MARCOS ABRAHAO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;AVANTE;AVANTE;225000;24261
190000629844;DEPUTADO FEDERAL;CABO MARA DA SAUDE;PARDA;DIVORCIADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;2426
190000622774;DEPUTADO FEDERAL;VANEIDE CARMO;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;0;0
190000608976;DEPUTADO ESTADUAL;EDVAN GOES;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;DEMOCRATAS;DEM;15000;201
190000628277;DEPUTADO FEDERAL;PASTOR LUIZ SUETH;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;2367
190000618088;DEPUTADO ESTADUAL;SARGENTO ANTONIO CARLOS;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;448
190000625246;DEPUTADO ESTADUAL;LIDIANE SILVA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;DEMOCRACIA CRISTA;DC;0;132
190000603387;DEPUTADO FEDERAL;MC TIKAO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;0;0
190000626432;DEPUTADO ESTADUAL;RICARDO NAVAL;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;767
190000609938;2o SUPLENTE SENADOR;ALICE TAMBORINDEGUY;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PROGRESSISTAS;PP;1803943,14;0
190000626241;GOVERNADOR;ANDRE MONTEIRO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;195000;35237
190000602066;VICE-GOVERNADOR;IVANETE SILVA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;6000;0
190000610774;DEPUTADO ESTADUAL;JESUS CARDOSO;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;16385,8;1539
190000626235;DEPUTADO ESTADUAL;RENATO ROXINHO;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;250000;7149
190000626366;DEPUTADO FEDERAL;MOREIRA JARD;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;184
190000616095;DEPUTADO ESTADUAL;RAY DO SOCIAL;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO DA MOBILIZACAO NACIONAL;PMN;20000;2406
190000629943;DEPUTADO FEDERAL;TELMA MORENO;PRETA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;66
190000622251;DEPUTADO ESTADUAL;MARCOS MENDONCA;PARDA;SEPARADO(A) JUDICIALMENTE;MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;356
190000624687;DEPUTADO ESTADUAL;CRIS PAULISTA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;SP;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;69
190000608991;DEPUTADO ESTADUAL;FRANCISCO MURMURA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;6100000;0
190000609009;DEPUTADO ESTADUAL;CLAUDIO MASCARENHAS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;1127120,29;1971
190000603405;DEPUTADO FEDERAL;MOTTA;PARDA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;186500;820
190000626349;DEPUTADO FEDERAL;MARLENE LOPES;PRETA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;127
190000607966;DEPUTADO ESTADUAL;PRISCILA LIMA;PRETA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;0
190000614634;DEPUTADO ESTADUAL;MATTEO KATIREIA;PARDA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;0;649
190000616107;DEPUTADO ESTADUAL;CRISVALDO SILVA;PARDA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;0;302
190000618374;DEPUTADO ESTADUAL;ANA PANTALEAO;PRETA;VIUVO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;450
190000606173;DEPUTADO ESTADUAL;RICARDO DE JESUS;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;64
190000606162;DEPUTADO ESTADUAL;MARQUINHOS DA TIA MEGUE;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;581852,91;8473
190000614820;DEPUTADO ESTADUAL;SANDRINHA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;0
190000608679;DEPUTADO ESTADUAL;ERNANDE;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;0;7
190000603341;DEPUTADO ESTADUAL;DR. HENRIQUE GALVAO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;489819;1367
190000611174;DEPUTADO ESTADUAL;ADELSON GUEDES;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;PB;PARTIDO DOS TRABALHADORES;PT;0;5408
190000603274;DEPUTADO ESTADUAL;ROBERTO EMIDIO;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;120000;0
190000623259;DEPUTADO FEDERAL;GILVAN;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RN;REDE SUSTENTABILIDADE;REDE;0;0
190000601159;DEPUTADO FEDERAL;SANDRO MATOS;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;759500;0
190000607447;DEPUTADO FEDERAL;SIMAO SESSIM;BRANCA;VIUVO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PROGRESSISTAS;PP;1000271,31;34267
190000616111;DEPUTADO ESTADUAL;FELLIPE FREITAS;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;0;322
190000614686;DEPUTADO ESTADUAL;ALVARO AMERICO;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;0;1665
190000616217;DEPUTADO FEDERAL;DR. JOSEMAR;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RN;AVANTE;AVANTE;1875291,97;2158
190000614815;DEPUTADO ESTADUAL;ROSANGELA COSTA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;75
190000611164;DEPUTADO ESTADUAL;GLORYA RAMOS;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;DF;PARTIDO DOS TRABALHADORES;PT;1280935;2216
190000609032;DEPUTADO ESTADUAL;TININHA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;DEMOCRATAS;DEM;50000;594
190000608957;DEPUTADO ESTADUAL;DEISE MENEZES;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;320000;2112
190000604150;DEPUTADO FEDERAL;MAC DOWELL FILHO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PODEMOS;PODE;0;2187
190000614936;DEPUTADO FEDERAL;MARGARETE DA SAUDE;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;247
190000614707;DEPUTADO ESTADUAL;RONILDO SESSENTA;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;93500;2264
190000628087;DEPUTADO ESTADUAL;VERA LINHARES;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;135
190000622870;DEPUTADO ESTADUAL;AIRTON FERNANDES;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PATRIOTA;PATRI;0;2037
190000624653;DEPUTADO FEDERAL;ZE NINGUEM;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;43739,96;2897
190000603404;DEPUTADO FEDERAL;MAURO DA GLORIA;PARDA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;0;1150
190000603744;DEPUTADO ESTADUAL;IDEMAR TOLENTINO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;MG;PARTIDO DA REPUBLICA;PR;180000;54
190000612983;DEPUTADO ESTADUAL;JOSE CARLOS NASCIMENTO;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;AVANTE;AVANTE;0;247
190000614865;DEPUTADO ESTADUAL;ANDRE  PETINHA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;10000;2387
190000603429;DEPUTADO FEDERAL;VALTAIR CAMPOS;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;0;964
190000608673;DEPUTADO ESTADUAL;DAVID MARQUES;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;309470;235
190000604160;DEPUTADO FEDERAL;GRACA MALMER;BRANCA;CASADO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PODEMOS;PODE;0;11
190000618100;DEPUTADO ESTADUAL;LUCAS OLIVEIRA;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;59
190000614922;DEPUTADO FEDERAL;MARCELO LOPES;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;2400
190000611423;DEPUTADO ESTADUAL;PRATINHA;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;8336;1425
190000606121;DEPUTADO ESTADUAL;ELIAS ROLO COMPRESSOR;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;5000;412
190000610722;DEPUTADO ESTADUAL;CRIS GEMEAS;PARDA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;40100;10699
190000621109;DEPUTADO ESTADUAL;TIA LENA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PODEMOS;PODE;0;357
190000621095;DEPUTADO ESTADUAL;BRAZ SILVA;PRETA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;ES;PODEMOS;PODE;126957,55;519
190000618390;DEPUTADO ESTADUAL;MARCOS ROCHA;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;3713
190000628071;DEPUTADO ESTADUAL;RENATA BARBOSA;PARDA;DIVORCIADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;43
190000609054;DEPUTADO ESTADUAL;WALDIR JORGE;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;108946,53;175
190000614956;DEPUTADO FEDERAL;JULINHO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;1306
190000622217;DEPUTADO ESTADUAL;BARRADAS;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;0
190000621086;DEPUTADO ESTADUAL;MARCIA DO SALAO;BRANCA;CASADO(A);FEMININO;LE E ESCREVE;RJ;PODEMOS;PODE;0;354
190000603764;DEPUTADO ESTADUAL;SILVIA ALMEIDA;BRANCA;CASADO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;PB;PARTIDO DA REPUBLICA;PR;0;213
190000610775;DEPUTADO ESTADUAL;JOAO MARCOS RIBEIRO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;151
190000607910;DEPUTADO ESTADUAL;MARIANA CARRERA;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;PSTU;1400;166
190000603352;DEPUTADO ESTADUAL;JUNIOR ANGRILLI;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;100000;868
190000624809;DEPUTADO ESTADUAL;YUL GOMES;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;6
190000611507;DEPUTADO ESTADUAL;TEREZINHA DA COROA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;MG;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;96
190000625125;DEPUTADO ESTADUAL;ANDRE ESTEVES;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO VERDE;PV;956554,74;4131
190000621106;DEPUTADO ESTADUAL;GEDEON ANTUNES;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PODEMOS;PODE;1000000;0
190000601099;DEPUTADO ESTADUAL;FABIO COSTA;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;7960
190000625187;DEPUTADO FEDERAL;GABI PACHECO;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;DEMOCRACIA CRISTA;DC;111000;0
190000609028;DEPUTADO ESTADUAL;SERGIO TREM;PARDA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;DEMOCRATAS;DEM;80000;561
190000614662;DEPUTADO FEDERAL;FATIMA VALLADARES;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;0;541
190000603279;DEPUTADO ESTADUAL;SILVIA HELENA;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;17500;202
190000613596;DEPUTADO FEDERAL;REIMONT;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;MG;PARTIDO DOS TRABALHADORES;PT;589925,46;24509
190000626211;DEPUTADO ESTADUAL;PROFESSOR ANDERSON MESSIAS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;423
190000614945;DEPUTADO FEDERAL;DANIEL TOURINHO;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;0
190000607430;DEPUTADO FEDERAL;IVANIA MARTINS;PARDA;CASADO(A);FEMININO;SUPERIOR INCOMPLETO;MG;DEMOCRATAS;DEM;0;7889
190000607843;DEPUTADO FEDERAL;SILVER OLIVEIRA;PARDA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;898
190000606069;DEPUTADO FEDERAL;MARIA DE FATIMA;AMARELA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;158
